Timestamp;Market Long proba (%);Market Short proba (%);Order Type;Market Mid;Holding;Holding Value;Index BTC;Index Port
21:42.4;0.94086;1.48E-05;0;3407.295;0.1;9988.838;0.995102313;0.9988838
21:55.4;0.899156;1.48E-05;0;3407.295;0.2;9988.838;0.995102313;0.9988838
22:10.8;0.093214;1.43E-05;-1;3407.295;0.2;9988.838;0.995102313;0.9988838
22:26.0;0.00144231;1.39E-05;-1;3409.255;0.2;9989.23;0.995674732;0.998923
22:39.4;0.0965273;1.36E-05;-1;3410.435;0.2;9989.466;0.996019351;0.9989466
22:52.7;0.924267;1.32E-05;0;3410.985;0.3;9989.576;0.996179979;0.9989576
23:06.7;0.998874;1.29E-05;0;3410.985;0.4;9989.576;0.996179979;0.9989576
23:20.3;0.917128;1.26E-05;0;3412.355;0.5;9990.124;0.996580088;0.9990124
23:33.5;0.917533;1.26E-05;0;3412.405;0.6;9990.149;0.996594691;0.9990149
23:46.7;0.942805;1.26E-05;0;3412.405;0.7;9990.149;0.996594691;0.9990149
24:00.2;0.175108;1.23E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
24:13.2;0.00241905;1.21E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
24:26.3;0.00106035;1.20E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
24:39.4;0.0010486;1.20E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
24:52.7;0.00104349;1.20E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
25:05.8;0.00103846;1.20E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
25:20.1;0.00103349;1.20E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
25:32.9;0.00102856;1.20E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
25:45.9;0.00102368;1.20E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
25:58.9;0.00101885;1.20E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
26:12.1;0.00101406;1.20E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
26:28.0;0.00100932;1.20E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
26:43.8;0.00100463;1.20E-05;-1;3412.405;0.7;9990.149;0.996594691;0.9990149
26:57.8;0.000999983;1.20E-05;-1;3412.455;0.7;9990.184;0.996609293;0.9990184
27:12.0;0.102642;1.18E-05;-1;3412.845;0.7;9990.457;0.996723193;0.9990457
27:26.1;0.928972;1.15E-05;0;3413.975;0.8;9991.248;0.99705321;0.9991248
27:40.5;0.998919;1.13E-05;0;3413.895;0.9;9991.184;0.997029846;0.9991184
27:54.5;0.889495;0.00128014;0;3413.79;1;9991.0895;0.996999181;0.99910895
28:08.3;0.0655032;0.128296;-1;3413.845;1;9991.1445;0.997015244;0.99911445
28:22.7;0.105861;0.0801516;-1;3414.255;1;9991.5545;0.997134984;0.99915545
28:36.8;0.908836;0.00103377;0;3414.02;1.1;9991.3195;0.997066352;0.99913195
28:50.8;0.112644;0.0751521;-1;3414.595;1.1;9991.952;0.997234281;0.9991952
29:04.6;0.163623;0.0500868;-1;3414.635;1.1;9991.996;0.997245963;0.9991996
29:18.1;0.929408;0.000782913;0;3414.635;1.1;9991.996;0.997245963;0.9991996
29:32.0;0.858332;0.000374429;0;3414.635;1.1;9991.996;0.997245963;0.9991996
29:45.7;0.068685;1.03E-05;-1;3414.635;1.1;9991.996;0.997245963;0.9991996
29:59.6;0.00125613;1.01E-05;-1;3415.985;1.1;9993.481;0.997640232;0.9993481
30:13.7;0.0945578;9.98E-06;-1;3415.985;1.1;9993.481;0.997640232;0.9993481
30:27.6;0.0940489;9.98E-06;-1;3415.64;1.1;9993.1015;0.997539474;0.99931015
30:41.3;0.000902896;0.00112861;-1;3415.505;1.1;9992.953;0.997500047;0.9992953
30:55.6;9.40E-06;0.114842;-1;3415.505;1.1;9992.953;0.997500047;0.9992953
31:08.9;9.40E-06;0.114298;-1;3415.485;1.1;9992.931;0.997494206;0.9992931
31:22.5;9.29E-06;0.895774;1;3415.485;1;9992.931;0.997494206;0.9992931
31:39.1;9.27E-06;0.833268;1;3415.485;0.9;9992.931;0.997494206;0.9992931
31:52.9;9.17E-06;0.0666041;-1;3415.495;0.9;9992.94;0.997497127;0.999294
32:06.7;0.00103441;0.000621091;-1;3415.495;0.9;9992.94;0.997497127;0.999294
32:21.6;0.000761284;0.000463893;-1;3415.495;0.9;9992.94;0.997497127;0.999294
32:35.3;0.000757754;0.000461914;-1;3415.495;0.9;9992.94;0.997497127;0.999294
32:49.1;0.000755167;0.000460464;-1;3415.495;0.9;9992.94;0.997497127;0.999294
33:02.8;0.000752601;0.000459026;-1;3415.495;0.9;9992.94;0.997497127;0.999294
33:16.7;0.000750054;0.0004576;-1;3415.495;0.9;9992.94;0.997497127;0.999294
33:30.3;0.000747526;0.000456184;-1;3415.495;0.9;9992.94;0.997497127;0.999294
33:44.1;0.000745014;0.000454777;-1;3415.495;0.9;9992.94;0.997497127;0.999294
33:58.2;0.000742521;0.000453381;-1;3415.495;0.9;9992.94;0.997497127;0.999294
34:12.7;0.000740046;0.000451996;-1;3415.495;0.9;9992.94;0.997497127;0.999294
34:26.9;0.000737587;0.00045062;-1;3415.505;0.9;9992.949;0.997500047;0.9992949
34:41.3;0.0778681;7.46E-06;-1;3415.515;0.9;9992.958;0.997502968;0.9992958
34:55.5;0.906214;7.40E-06;0;3416.995;1;9994.29;0.997935203;0.999429
35:10.4;0.9987;7.35E-06;0;3416.995;1.1;9994.29;0.997935203;0.999429
35:24.9;0.912596;7.29E-06;0;3417.505;1.1;9994.851;0.998084149;0.9994851
35:39.4;0.913086;7.29E-06;0;3417.595;1.1;9994.95;0.998110433;0.999495
35:54.5;0.940839;7.29E-06;0;3417.595;1.1;9994.95;0.998110433;0.999495
36:09.1;0.172984;7.23E-06;-1;3417.595;1.1;9994.95;0.998110433;0.999495
36:24.2;0.00240592;7.18E-06;-1;3419.845;1.1;9997.425;0.998767547;0.9997425
36:38.8;0.108902;7.14E-06;-1;3419.725;1.1;9997.293;0.998732501;0.9997293
36:54.6;0.00106307;0.000801877;-1;3418.01;1.1;9995.4065;0.998231634;0.99954065
37:10.2;1.05E-05;0.0845417;-1;3415.51;1.1;9992.6565;0.997501508;0.99926565
37:24.7;1.03E-05;0.913796;1;3415.51;1;9992.6565;0.997501508;0.99926565
37:39.1;1.03E-05;0.87652;1;3415.025;0.9;9992.1715;0.997359863;0.99921715
37:54.6;1.03E-05;0.91442;1;3415.14;0.8;9992.275;0.997393449;0.9992275
38:09.2;0.00116692;0.0851234;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
38:23.6;0.118274;0.000809619;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
38:37.9;0.0822127;0.00055095;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
38:52.8;0.0486295;0.000331558;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
39:07.5;0.0334514;0.000244952;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
39:22.2;0.026745;0.000210619;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
39:36.6;0.0229109;0.000191989;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
39:50.7;0.0202365;0.000179321;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
40:06.5;0.0181907;0.000169762;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
40:21.1;0.0165534;0.000162169;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
40:35.6;0.015206;0.00015594;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
40:50.0;0.014074;0.000150709;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
41:04.8;0.0131076;0.000146234;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
41:19.3;0.0122716;0.000142349;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
41:34.2;0.0115406;0.000138935;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
41:48.6;0.0108952;0.000135904;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
42:04.0;0.010321;0.000133189;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
42:18.8;0.00980639;0.000130738;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
42:33.7;0.00934239;0.000128512;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
42:50.9;0.00892172;0.000126478;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
43:05.6;0.00853844;0.00012461;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
43:20.1;0.00818768;0.000122885;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
43:34.8;0.0078654;0.000121288;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
43:50.1;0.0075682;0.000119802;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
44:06.7;0.00729321;0.000118415;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
44:22.8;0.007038;0.000117116;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
44:38.1;0.00680046;0.000115897;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
44:52.8;0.0065788;0.00011475;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
45:07.8;0.00637145;0.000113667;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
45:22.6;0.00617705;0.000112643;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
45:39.7;0.00599441;0.000111672;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
45:55.8;0.00582248;0.000110751;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
46:11.3;0.00566033;0.000109874;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
46:26.2;0.00550713;0.000109039;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
46:41.2;0.00536217;0.000108243;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
46:56.2;0.00522479;0.000107481;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
47:11.4;0.00509439;0.000106752;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
47:26.7;0.00497046;0.000106054;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
47:41.9;0.00485251;0.000105384;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
47:57.7;0.00474013;0.00010474;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
48:14.4;0.00463291;0.000104121;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
48:28.9;0.00453053;0.000103525;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
48:43.9;0.00443263;0.000102951;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
48:59.1;0.00433895;0.000102397;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
49:14.7;0.00424921;0.000101862;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
49:30.7;0.00416316;0.000101346;-1;3415.215;0.8;9992.335;0.997415353;0.9992335
