Timestamp;Market Long proba (%);Market Short proba (%);Order Type;Market Mid;Holding;Holding Value;BTC;Port
33:31.4;0.50026;0.483229;0;4319.985;1;100000;1;1
34:33.0;0.731431;0.264949;0;4319.985;2;100000;1;1
35:35.8;0.925648;0.0709193;0;4319.985;3;100000;1;1
36:37.5;0.971381;0.0267149;0;4313.905;4;99981.76;0.998592588;0.9998176
37:39.3;0.653246;0.344212;0;4313.905;5;99981.76;0.998592588;0.9998176
38:40.9;0.392272;0.608274;1;4313.635;3;99980.41;0.998530087;0.9998041
39:42.3;0.162792;0.836924;1;4313.825;1;99980.98;0.998574069;0.9998098
40:44.3;0.0516613;0.94763;1;4314.085;0;99981.24;0.998634255;0.9998124
41:46.0;0.328923;0.671546;1;4311.63;0;99981.24;0.998065966;0.9998124
42:48.0;0.310935;0.689486;1;4309.18;0;99981.24;0.997498834;0.9998124
43:50.0;0.186423;0.813428;1;4310.765;0;99981.24;0.997865733;0.9998124
44:52.0;0.0838548;0.915479;1;4311.985;0;99981.24;0.998148142;0.9998124
45:53.7;0.366976;0.633558;1;4313.26;0;99981.24;0.998443282;0.9998124
46:55.5;0.521821;0.478401;0;4318.555;1;99981.24;0.99966898;0.9998124
47:57.5;0.630714;0.369764;0;4320.545;2;99983.23;1.00012963;0.9998323
48:59.4;0.781563;0.218757;0;4320.59;3;99983.32;1.000140047;0.9998332
50:01.8;0.904835;0.0949836;0;4320.585;4;99983.305;1.000138889;0.99983305
51:03.7;0.953417;0.0462414;0;4317.105;5;99969.385;0.999333331;0.99969385
52:05.8;0.675202;0.325297;0;4318.875;6;99978.235;0.999743055;0.99978235
53:07.5;0.504794;0.495379;0;4319.025;7;99979.135;0.999777777;0.99979135
54:09.7;0.444902;0.555031;1;4319.075;5;99979.485;0.999789351;0.99979485
55:11.5;0.488195;0.511778;1;4319.075;3;99979.485;0.999789351;0.99979485
56:13.3;0.533378;0.466611;0;4319.995;4;99982.245;1.000002315;0.99982245
57:15.7;0.577397;0.422574;0;4320.995;5;99986.245;1.000233797;0.99986245
58:18.0;0.624701;0.375233;0;4324.995;6;100006.245;1.001159726;1.00006245
59:21.0;0.682183;0.317687;0;4324.995;7;100006.245;1.001159726;1.00006245
00:23.2;0.753416;0.246371;0;4325.115;8;100007.085;1.001187504;1.00007085
01:26.0;0.82874;0.17099;0;4326.995;9;100022.125;1.001622691;1.00022125
02:28.7;0.888802;0.110927;0;4324.005;10;99995.215;1.000930559;0.99995215
03:31.7;0.701029;0.298817;0;4325.295;11;100008.115;1.001229171;1.00008115
04:34.3;0.721734;0.278088;0;4324.325;12;99997.445;1.001004633;0.99997445
05:35.9;0.618389;0.381551;0;4323.105;13;99982.805;1.000722225;0.99982805
06:38.3;0.550139;0.449845;0;4321.93;14;99967.53;1.000450233;0.9996753
07:40.5;0.499483;0.500512;1;4322.49;12;99975.37;1.000579863;0.9997537
08:44.2;0.455532;0.544453;1;4323;10;99981.49;1.000697919;0.9998149
09:47.7;0.414897;0.585065;1;4324.515;8;99996.64;1.001048615;0.9999664
10:50.7;0.459162;0.540824;1;4322.785;6;99982.8;1.00064815;0.999828
11:54.4;0.505762;0.494233;0;4323.005;7;99984.12;1.000699077;0.9998412
12:57.0;0.548635;0.45137;0;4323.315;8;99986.29;1.000770836;0.9998629
14:00.3;0.508538;0.491464;0;4325.625;9;100004.77;1.00130556;1.0000477
15:04.3;0.544321;0.455685;0;4326.005;10;100008.19;1.001393523;1.0000819
16:07.0;0.583301;0.416714;0;4327.265;11;100020.79;1.001685191;1.0002079
17:10.0;0.620044;0.379991;0;4332.975;12;100083.6;1.003006955;1.000836
18:12.8;0.655864;0.344209;0;4332.355;13;100076.16;1.002863436;1.0007616
19:16.0;0.693508;0.306628;0;4332.985;14;100084.35;1.00300927;1.0008435
20:19.0;0.736114;0.264109;0;4332.995;15;100084.49;1.003011585;1.0008449
21:21.7;0.784841;0.215469;0;4333.665;15;100094.54;1.003166678;1.0009454
22:23.9;0.835953;0.164398;0;4335.87;15;100127.615;1.003677096;1.00127615
23:27.9;0.881246;0.119078;0;4344.675;15;100259.69;1.005715298;1.0025969
24:30.2;0.914686;0.0855706;0;4344.675;15;100259.69;1.005715298;1.0025969
25:32.9;0.936441;0.0637487;0;4346.61;15;100288.715;1.006163216;1.00288715
26:35.6;0.950174;0.0499643;0;4348.095;15;100310.99;1.006506967;1.0031099
27:38.3;0.95919;0.0409122;0;4348.995;15;100324.49;1.006715301;1.0032449
28:40.9;0.965502;0.034573;0;4348.985;15;100324.34;1.006712986;1.0032434
29:43.6;0.970169;0.0298864;0;4349.955;15;100338.89;1.006937524;1.0033889
30:45.7;0.973764;0.0262762;0;4349.985;15;100339.34;1.006944469;1.0033934
31:47.9;0.976618;0.0234095;0;4366.555;15;100587.89;1.01078013;1.0058789
32:50.3;0.978948;0.0210703;0;4368.575;15;100618.19;1.011247724;1.0061819
33:52.7;0.980878;0.0191324;0;4369.275;15;100628.69;1.011409762;1.0062869
34:55.3;0.982501;0.0175028;0;4369.275;15;100628.69;1.011409762;1.0062869
35:57.7;0.983879;0.0161198;0;4379.995;15;100789.49;1.013891252;1.0078949
37:00.2;0.985069;0.0149258;0;4384.995;15;100864.49;1.015048663;1.0086449
38:03.2;0.986106;0.0138857;0;4359.82;15;100486.865;1.009221097;1.00486865
39:05.9;0.824025;0.176322;0;4364.25;15;100553.315;1.010246563;1.00553315
40:08.2;0.67956;0.32055;0;4375.015;15;100714.79;1.01273847;1.0071479
41:10.8;0.60696;0.393066;0;4383.995;15;100849.49;1.014817181;1.0084949
42:13.4;0.633525;0.366522;0;4383.985;15;100849.34;1.014814866;1.0084934
43:16.1;0.668843;0.331249;0;4383.995;15;100849.49;1.014817181;1.0084949
44:18.7;0.707852;0.292313;0;4383.995;15;100849.49;1.014817181;1.0084949
45:21.4;0.641496;0.264526;0;4383.825;15;100846.94;1.014777829;1.0084694
46:24.0;0.58356;0.317546;0;4382.17;15;100822.115;1.014394726;1.00822115
47:26.7;0.525254;0.371621;0;4372.05;15;100670.315;1.012052125;1.00670315
48:29.5;0.471105;0.423696;-1;4363.54;15;100542.665;1.010082211;1.00542665
49:32.3;0.421813;0.473083;-1;4364.995;15;100564.49;1.010419018;1.0056449
50:35.0;0.377887;0.518803;1;4369.545;13;100632.74;1.011472262;1.0063274
51:37.8;0.339383;0.560284;1;4369.545;11;100632.74;1.011472262;1.0063274
52:40.6;0.385047;0.511235;1;4374.065;9;100682.46;1.012518562;1.0068246
53:43.5;0.435697;0.458984;-1;4377.825;9;100716.3;1.013388935;1.007163
54:46.4;0.484061;0.411139;-1;4377.825;9;100716.3;1.013388935;1.007163
55:49.3;0.528726;0.368629;0;4377.825;10;100716.3;1.013388935;1.007163
56:52.0;0.569157;0.331463;0;4377.825;11;100716.3;1.013388935;1.007163
57:54.8;0.527779;0.295392;0;4377.825;12;100716.3;1.013388935;1.007163
58:57.7;0.482755;0.25896;-1;4370.005;12;100622.46;1.011578744;1.0062246
00:01.3;0.427445;0.304517;-1;4370.005;12;100622.46;1.011578744;1.0062246
01:04.2;0.371232;0.356489;-1;4370.005;12;100622.46;1.011578744;1.0062246
02:07.1;0.321431;0.408487;-1;4370.005;12;100622.46;1.011578744;1.0062246
03:10.1;0.29637;0.380448;-1;4376.985;12;100706.22;1.01319449;1.0070622
04:13.1;0.343067;0.331248;-1;4377.52;12;100712.64;1.013318333;1.0071264
05:16.1;0.394902;0.283854;-1;4377.345;12;100710.54;1.013277824;1.0071054
06:19.3;0.445552;0.243514;-1;4377.345;12;100710.54;1.013277824;1.0071054
07:22.9;0.493177;0.210007;-1;4383.545;12;100784.94;1.014713014;1.0078494
08:25.9;0.537003;0.182354;0;4388.935;13;100849.62;1.015960704;1.0084962
09:29.4;0.57664;0.159596;0;4392.305;14;100893.43;1.016740799;1.0089343
10:32.5;0.612054;0.140843;0;4382.075;15;100750.21;1.014372735;1.0075021
11:35.6;0.547369;0.176209;0;4379.405;15;100710.16;1.013754677;1.0071016
12:38.7;0.479452;0.219269;-1;4379.405;15;100710.16;1.013754677;1.0071016
13:41.9;0.414957;0.267243;-1;4386.665;15;100819.06;1.015435239;1.0081906
14:44.7;0.455437;0.236234;-1;4384.015;15;100779.31;1.014821811;1.0077931
15:47.6;0.501619;0.204461;0;4379.415;15;100710.31;1.013756992;1.0071031
16:50.8;0.544552;0.177869;0;4379.015;15;100704.31;1.013664399;1.0070431
17:54.3;0.481676;0.217749;-1;4369.015;15;100554.31;1.011349576;1.0055431
18:58.1;0.417219;0.265424;-1;4367.995;15;100539.01;1.011113465;1.0053901
20:01.4;0.358424;0.31649;-1;4363.995;15;100479.01;1.010187535;1.0047901
21:04.4;0.306762;0.368918;-1;4350.015;15;100269.31;1.006951413;1.0026931
22:07.8;0.262621;0.420731;-1;4340.17;15;100121.635;1.00467247;1.00121635
23:11.1;0.225618;0.470301;-1;4336.425;15;100065.46;1.003805569;1.0006546
24:14.4;0.195044;0.516344;1;4348.495;13;100246.51;1.00659956;1.0024651
25:17.8;0.170071;0.557979;1;4359.855;11;100394.19;1.009229199;1.0039419
26:21.2;0.209255;0.494315;-1;4360.965;11;100406.4;1.009486144;1.004064
27:24.3;0.256262;0.428819;-1;4363.95;11;100439.235;1.010177119;1.00439235
28:27.7;0.306922;0.368742;-1;4361.995;11;100417.73;1.009724571;1.0041773
29:31.0;0.359107;0.315847;-1;4361.21;11;100409.095;1.009542857;1.00409095
30:34.4;0.410946;0.270497;-1;4361.015;11;100406.95;1.009497718;1.0040695
31:37.9;0.359727;0.315267;-1;4360.705;11;100403.54;1.009425959;1.0040354
32:41.1;0.308464;0.367059;-1;4360.005;11;100395.84;1.009263921;1.0039584
33:44.5;0.264268;0.418664;-1;4360.005;11;100395.84;1.009263921;1.0039584
34:47.8;0.227216;0.468028;-1;4359.855;11;100394.19;1.009229199;1.0039419
35:51.6;0.196554;0.513948;1;4361.015;9;100406.95;1.009497718;1.0040695
36:54.9;0.238025;0.452983;-1;4360.92;9;100406.095;1.009475727;1.00406095
37:58.6;0.28712;0.391086;-1;4354.135;9;100345.03;1.00790512;1.0034503
39:01.9;0.25301;0.43302;-1;4344.44;9;100257.775;1.005660899;1.00257775
40:05.5;0.218248;0.480946;-1;4344.025;9;100254.04;1.005564834;1.0025404
41:09.7;0.189096;0.525911;1;4351.995;7;100325.77;1.007409748;1.0032577
42:13.5;0.165189;0.566591;1;4353.135;5;100333.75;1.007673638;1.0033375
43:17.1;0.203725;0.502753;1;4349.99;3;100318.025;1.006945626;1.00318025
44:20.7;0.249961;0.437002;-1;4341.785;3;100293.41;1.005046314;1.0029341
45:24.1;0.221589;0.476086;-1;4345.895;3;100305.74;1.005997706;1.0030574
46:28.2;0.192357;0.520639;1;4341.965;1;100293.95;1.005087981;1.0029395
47:31.9;0.167877;0.561828;1;4340.105;0;100292.09;1.004657424;1.0029209
48:35.6;0.147746;0.598743;1;4346.965;0;100292.09;1.006245392;1.0029209
49:39.1;0.184044;0.534203;1;4354.23;0;100292.09;1.007927111;1.0029209
50:42.7;0.228127;0.466739;-1;4353.065;0;100292.09;1.007657434;1.0029209
51:46.2;0.276854;0.403226;-1;4346.74;0;100292.09;1.006193309;1.0029209
52:50.1;0.24439;0.444381;-1;4344.005;0;100292.09;1.005560204;1.0029209
53:53.6;0.211164;0.491441;-1;4343.905;0;100292.09;1.005537056;1.0029209
54:57.4;0.183323;0.535399;1;4353.375;0;100292.09;1.007729194;1.0029209
56:01.0;0.223713;0.473026;-1;4358.465;0;100292.09;1.008907438;1.0029209
57:04.9;0.271892;0.409238;-1;4361.605;0;100292.09;1.009634293;1.0029209
58:08.8;0.323319;0.351238;-1;4359.055;0;100292.09;1.009044013;1.0029209
59:12.7;0.37566;0.300662;-1;4356.215;0;100292.09;1.008386603;1.0029209
00:16.7;0.328876;0.345499;-1;4355.225;0;100292.09;1.008157436;1.0029209
01:21.0;0.281962;0.397136;-1;4361.995;0;100292.09;1.009724571;1.0029209
02:24.9;0.32687;0.34756;-1;4364.375;0;100292.09;1.010275499;1.0029209
03:29.0;0.378743;0.29791;-1;4364.035;0;100292.09;1.010196795;1.0029209
04:33.0;0.430063;0.255296;-1;4364.045;0;100292.09;1.010199109;1.0029209
05:37.1;0.478752;0.219751;-1;4364.005;0;100292.09;1.01018985;1.0029209
06:41.2;0.420539;0.262774;-1;4354.12;0;100292.09;1.007901648;1.0029209
07:45.3;0.361731;0.313393;-1;4359.805;0;100292.09;1.009217625;1.0029209
08:49.2;0.309766;0.365645;-1;4361.255;0;100292.09;1.009553274;1.0029209
09:53.7;0.265324;0.417344;-1;4362.07;0;100292.09;1.009741932;1.0029209
10:57.9;0.310067;0.365318;-1;4355.96;0;100292.09;1.008327575;1.0029209
12:01.7;0.272055;0.409039;-1;4356.995;0;100292.09;1.008567159;1.0029209
13:05.6;0.234133;0.458337;-1;4360.405;0;100292.09;1.009356514;1.0029209
14:09.8;0.202286;0.504977;1;4360.995;0;100292.09;1.009493089;1.0029209
15:14.0;0.244235;0.444589;-1;4360.995;0;100292.09;1.009493089;1.0029209
16:18.2;0.293777;0.383422;-1;4360.995;0;100292.09;1.009493089;1.0029209
17:22.4;0.34568;0.328699;-1;4360.995;0;100292.09;1.009493089;1.0029209
18:26.6;0.318791;0.30252;-1;4363.175;0;100292.09;1.00999772;1.0029209
19:30.9;0.365327;0.260698;-1;4364.175;0;100292.09;1.010229202;1.0029209
20:35.2;0.416601;0.221333;-1;4364.425;0;100292.09;1.010287073;1.0029209
21:40.0;0.466082;0.188655;-1;4365.085;0;100292.09;1.010439851;1.0029209
22:44.3;0.512169;0.162011;0;4368.305;1;100292.09;1.011185224;1.0029209
23:48.6;0.554207;0.140355;0;4368.675;2;100292.46;1.011270872;1.0029246
24:52.9;0.591967;0.122738;0;4368.705;3;100292.52;1.011277817;1.0029252
25:57.1;0.625554;0.108337;0;4368.705;4;100292.52;1.011277817;1.0029252
27:01.6;0.655258;0.0964865;0;4369.965;5;100297.56;1.011569485;1.0029756
28:05.8;0.681501;0.0866428;0;4369.965;6;100297.56;1.011569485;1.0029756
29:10.2;0.704689;0.0783932;0;4373.055;7;100316.1;1.012284765;1.003161
30:14.5;0.725228;0.071412;0;4373.055;8;100316.1;1.012284765;1.003161
31:19.0;0.743454;0.0654579;0;4374.045;9;100324.02;1.012513932;1.0032402
32:23.4;0.759688;0.0603345;0;4374.045;10;100324.02;1.012513932;1.0032402
33:27.9;0.774188;0.0558948;0;4368.635;11;100269.92;1.011261613;1.0026992
34:32.4;0.718021;0.0738283;0;4368.545;12;100268.93;1.01124078;1.0026893
35:36.9;0.653789;0.0970545;0;4368.545;13;100268.93;1.01124078;1.0026893
36:41.3;0.584795;0.125962;0;4361.535;14;100177.8;1.009618089;1.001778
37:45.8;0.514118;0.160955;0;4356.875;15;100112.56;1.008539382;1.0011256
38:50.3;0.445061;0.201973;-1;4350.005;15;100009.51;1.006949098;1.0000951
39:55.1;0.380577;0.248328;-1;4355.385;15;100090.21;1.008194473;1.0009021
40:59.9;0.323045;0.298419;-1;4345.55;15;99942.685;1.005917845;0.99942685
42:05.4;0.273263;0.350573;-1;4342.015;15;99889.66;1.005099555;0.9988966
43:10.0;0.231404;0.402694;-1;4324.925;15;99633.31;1.001143522;0.9963331
44:14.7;0.196676;0.453274;-1;4324.895;15;99632.86;1.001136578;0.9963286
45:19.3;0.168404;0.500583;1;4334.99;13;99784.285;1.003473392;0.99784285
46:24.0;0.145523;0.543763;1;4334.995;11;99784.35;1.003474549;0.9978435
47:28.7;0.181448;0.477993;-1;4319.595;11;99614.95;0.999909722;0.9961495
48:33.4;0.160971;0.514088;1;4305.735;9;99462.49;0.996701377;0.9946249
49:38.2;0.13977;0.55541;1;4321.93;7;99608.245;1.000450233;0.99608245
50:42.9;0.122246;0.593071;1;4331.285;5;99673.73;1.00261575;0.9967373
51:47.5;0.154653;0.525954;1;4335.195;3;99693.28;1.003520846;0.9969328
52:52.3;0.194804;0.456223;-1;4335.265;3;99693.49;1.003537049;0.9969349
53:57.1;0.240316;0.390859;-1;4335.235;3;99693.4;1.003530105;0.996934
55:01.6;0.289855;0.332131;-1;4335.235;3;99693.4;1.003530105;0.996934
56:06.2;0.341672;0.281143;-1;4336.565;3;99697.39;1.003837976;0.9969739
57:11.1;0.393835;0.238044;-1;4337.885;3;99701.35;1.004143533;0.9970135
58:16.0;0.444502;0.202339;-1;4337.695;3;99700.78;1.004099551;0.9970078
59:20.9;0.492222;0.17314;-1;4337.695;3;99700.78;1.004099551;0.9970078
00:25.5;0.536086;0.149409;0;4337.695;4;99700.78;1.004099551;0.9970078
01:30.5;0.47081;0.185766;-1;4337.695;4;99700.78;1.004099551;0.9970078
02:35.5;0.428881;0.161477;-1;4335.005;4;99690.02;1.003476864;0.9969002
03:40.5;0.367243;0.199465;-1;4318.945;4;99625.78;0.999759258;0.9962578
04:45.5;0.307811;0.245394;-1;4313.8;4;99605.2;0.998568282;0.996052
05:50.9;0.256371;0.295507;-1;4313.975;4;99605.9;0.998608791;0.996059
06:56.0;0.213375;0.347738;-1;4315.905;4;99613.62;0.999055552;0.9961362
08:01.1;0.178339;0.399857;-1;4317.06;4;99618.24;0.999322914;0.9961824
09:06.1;0.217772;0.341863;-1;4317.17;4;99618.68;0.999348377;0.9961868
10:11.1;0.265286;0.285972;-1;4316.955;4;99617.82;0.999298609;0.9961782
11:16.0;0.316208;0.238223;-1;4318.095;4;99622.38;0.999562498;0.9962238
12:21.1;0.368453;0.198636;-1;4320.505;4;99632.02;1.000120371;0.9963202
13:26.3;0.420077;0.166416;-1;4319.845;4;99629.38;0.999967592;0.9962938
14:31.5;0.469385;0.140507;-1;4317.445;4;99619.78;0.999412035;0.9961978
15:36.7;0.40462;0.175455;-1;4318.08;4;99622.32;0.999559026;0.9962232
16:42.0;0.341144;0.218317;-1;4317.67;4;99620.68;0.999464119;0.9962068
17:47.2;0.285146;0.266076;-1;4315.09;4;99610.36;0.998866894;0.9961036
18:52.9;0.237506;0.317064;-1;4313.115;4;99602.46;0.998409717;0.9960246
19:58.4;0.198014;0.369364;-1;4309.985;4;99589.94;0.997685177;0.9958994
21:03.5;0.165881;0.421018;-1;4305.38;4;99571.52;0.996619201;0.9957152
22:09.8;0.140038;0.470354;-1;4306.075;4;99574.3;0.996780081;0.995743
23:15.1;0.119375;0.516161;1;4302.985;2;99561.94;0.996064801;0.9956194
24:20.5;0.102834;0.557846;1;4309.995;0;99575.96;0.997687492;0.9957596
25:25.8;0.131547;0.488414;-1;4314.52;0;99575.96;0.998734949;0.9957596
26:31.3;0.167551;0.418091;-1;4310.395;0;99575.96;0.997780085;0.9957596
27:36.7;0.209493;0.353037;-1;4310.135;0;99575.96;0.997719899;0.9957596
28:42.1;0.256407;0.295469;-1;4310.2;0;99575.96;0.997734946;0.9957596
29:47.6;0.219339;0.339802;-1;4310.015;0;99575.96;0.997692122;0.9957596
30:53.1;0.183572;0.391416;-1;4310.015;0;99575.96;0.997692122;0.9957596
31:58.7;0.15432;0.442114;-1;4310.005;0;99575.96;0.997689807;0.9957596
33:05.3;0.130838;0.48997;-1;4310.005;0;99575.96;0.997689807;0.9957596
34:10.9;0.112048;0.534021;1;4310.005;0;99575.96;0.997689807;0.9957596
35:16.5;0.0969768;0.573851;1;4310.005;0;99575.96;0.997689807;0.9957596
36:22.1;0.0831614;0.532132;1;4315.915;0;99575.96;0.999057867;0.9957596
37:27.8;0.107725;0.460769;-1;4318.995;0;99575.96;0.999770833;0.9957596
38:33.4;0.138995;0.389889;-1;4321.245;0;99575.96;1.000291668;0.9957596
39:39.2;0.176424;0.325046;-1;4321.245;0;99575.96;1.000291668;0.9957596
40:44.9;0.219574;0.268296;-1;4319.215;0;99575.96;0.999821759;0.9957596
41:50.5;0.26743;0.220331;-1;4318.055;0;99575.96;0.999553239;0.9957596
42:55.9;0.224565;0.262661;-1;4317.67;0;99575.96;0.999464119;0.9957596
44:01.6;0.184521;0.313152;-1;4320.365;0;99575.96;1.000087963;0.9957596
45:07.4;0.224308;0.262948;-1;4321.245;0;99575.96;1.000291668;0.9957596
46:13.2;0.272363;0.216061;-1;4324.39;0;99575.96;1.001019679;0.9957596
47:19.0;0.323662;0.177344;-1;4326.36;0;99575.96;1.0014757;0.9957596
48:24.8;0.375997;0.146182;-1;4336.985;0;99575.96;1.003935199;0.9957596
49:35.7;0.427535;0.12137;-1;4333.705;0;99575.96;1.003175937;0.9957596
50:41.6;0.476476;0.10181;-1;4333.205;0;99575.96;1.003060196;0.9957596
51:47.7;0.521774;0.0863855;0;4332.065;1;99575.96;1.002796306;0.9957596
52:53.6;0.450858;0.111626;-1;4330.005;1;99573.9;1.002319452;0.995739
53:59.5;0.380751;0.143677;-1;4328.045;1;99571.94;1.001865747;0.9957194
55:06.2;0.316993;0.181857;-1;4325.495;1;99569.39;1.001275467;0.9956939
56:12.1;0.261376;0.225725;-1;4324.755;1;99568.65;1.001104171;0.9956865
57:19.1;0.214525;0.274168;-1;4327.225;1;99571.12;1.001675932;0.9957112
58:25.0;0.176135;0.325483;-1;4329.065;1;99572.96;1.002101859;0.9957296
59:31.0;0.21515;0.273432;-1;4334.53;1;99578.425;1.00336691;0.99578425
00:36.8;0.262495;0.224715;-1;4331.185;1;99575.08;1.002592602;0.9957508
01:42.8;0.313324;0.1844;-1;4330.015;1;99573.91;1.002321767;0.9957391
02:48.9;0.365551;0.15186;-1;4327.345;1;99571.24;1.00170371;0.9957124
03:54.9;0.307955;0.188201;-1;4325.005;1;99568.9;1.001162041;0.995689
05:01.0;0.253831;0.232695;-1;4321.495;1;99565.39;1.000349538;0.9956539
06:07.0;0.208251;0.281722;-1;4320.59;1;99564.485;1.000140047;0.99564485
07:13.1;0.171005;0.333385;-1;4320.025;1;99563.92;1.000009259;0.9956392
08:19.3;0.141131;0.385679;-1;4319.735;1;99563.63;0.999942129;0.9956363
09:25.4;0.117449;0.436685;-1;4303.19;1;99547.085;0.996112255;0.99547085
10:32.9;0.0986906;0.48511;-1;4285.575;1;99529.47;0.992034695;0.9952947
11:39.1;0.0838297;0.529959;1;4291.405;0;99535.3;0.993384236;0.995353
12:45.2;0.0720709;0.570494;1;4297.24;0;99535.3;0.994734935;0.995353
13:51.5;0.062729;0.606522;1;4287.895;0;99535.3;0.992571733;0.995353
14:57.7;0.0823715;0.534724;1;4292.155;0;99535.3;0.993557848;0.995353
16:04.1;0.107733;0.46075;-1;4280.59;0;99535.3;0.990880755;0.995353
17:10.5;0.0943353;0.497595;-1;4269.705;0;99535.3;0.988361071;0.995353
18:16.9;0.080686;0.540319;1;4262.845;0;99535.3;0.986773102;0.995353
19:23.3;0.0695889;0.579711;1;4262.845;0;99535.3;0.986773102;0.995353
20:29.6;0.0607117;0.614805;1;4262.845;0;99535.3;0.986773102;0.995353
21:36.0;0.0535498;0.645811;1;4237.335;0;99535.3;0.980867989;0.995353
22:42.2;0.0476685;0.673314;1;4240.005;0;99535.3;0.981486047;0.995353
23:48.5;0.0428094;0.697584;1;4240.005;0;99535.3;0.981486047;0.995353
24:54.9;0.03875;0.719035;1;4240.135;0;99535.3;0.98151614;0.995353
26:01.2;0.051749;0.654027;1;4250.085;0;99535.3;0.983819388;0.995353
27:07.7;0.0689123;0.582268;1;4259.785;0;99535.3;0.986064766;0.995353
28:14.1;0.0909363;0.507707;1;4266.93;0;99535.3;0.987718707;0.995353
29:20.6;0.118579;0.43402;-1;4276;0;99535.3;0.989818252;0.995353
30:27.4;0.152292;0.364777;-1;4275.235;0;99535.3;0.989641168;0.995353
31:34.2;0.192011;0.302709;-1;4252.08;0;99535.3;0.984281195;0.995353
32:40.6;0.16266;0.346863;-1;4271.885;0;99535.3;0.988865702;0.995353
33:47.2;0.134787;0.398399;-1;4253.87;0;99535.3;0.984695549;0.995353
34:53.8;0.11236;0.449035;-1;4256.105;0;99535.3;0.985212912;0.995353
36:00.5;0.142706;0.382622;-1;4261.6;0;99535.3;0.986484907;0.995353
37:06.8;0.122642;0.424633;-1;4256.16;0;99535.3;0.985225643;0.995353
38:13.6;0.154937;0.360077;-1;4263.315;0;99535.3;0.986881899;0.995353
39:20.3;0.1949;0.298816;-1;4256.005;0;99535.3;0.985189763;0.995353
40:26.9;0.165052;0.342918;-1;4241.075;0;99535.3;0.981733733;0.995353
41:33.6;0.136623;0.394652;-1;4251.59;0;99535.3;0.984167769;0.995353
42:40.2;0.113852;0.445359;-1;4252.635;0;99535.3;0.984409668;0.995353
43:46.8;0.095906;0.493036;-1;4254.59;0;99535.3;0.984862216;0.995353
44:53.9;0.123202;0.423364;-1;4254.985;0;99535.3;0.984953651;0.995353
46:00.7;0.157583;0.355464;-1;4254.995;0;99535.3;0.984955966;0.995353
47:07.4;0.197991;0.294729;-1;4262.835;0;99535.3;0.986770787;0.995353
48:14.1;0.243795;0.242424;-1;4276.495;0;99535.3;0.989932835;0.995353
49:20.9;0.293782;0.198716;-1;4279.49;0;99535.3;0.990626125;0.995353
50:27.6;0.346021;0.163167;-1;4279.945;0;99535.3;0.990731449;0.995353
51:34.4;0.398347;0.134812;-1;4279.215;0;99535.3;0.990562467;0.995353
52:41.1;0.448825;0.112445;-1;4279.215;0;99535.3;0.990562467;0.995353
53:47.9;0.382481;0.14278;-1;4282.985;0;99535.3;0.991435155;0.995353
54:54.7;0.424431;0.122732;-1;4282.985;0;99535.3;0.991435155;0.995353
56:01.5;0.472736;0.103191;-1;4282.985;0;99535.3;0.991435155;0.995353
57:08.4;0.518244;0.0875094;0;4280.005;1;99535.3;0.990745338;0.995353
58:15.4;0.447498;0.112982;-1;4280.005;1;99535.3;0.990745338;0.995353
59:22.2;0.377649;0.145308;-1;4280.005;1;99535.3;0.990745338;0.995353
00:29.3;0.314269;0.183744;-1;4280.005;1;99535.3;0.990745338;0.995353
01:36.2;0.289121;0.166504;-1;4280.005;1;99535.3;0.990745338;0.995353
02:43.1;0.269131;0.153165;-1;4280.005;1;99535.3;0.990745338;0.995353
03:50.0;0.251531;0.141678;-1;4270.965;1;99526.26;0.988652738;0.9952626
04:57.0;0.204431;0.177546;-1;4274.925;1;99530.22;0.989569408;0.9953022
06:04.0;0.163752;0.220748;-1;4267.005;1;99522.3;0.987736069;0.995223
07:11.0;0.13108;0.268855;-1;4257.505;1;99512.8;0.985536987;0.995128
08:18.1;0.105397;0.320115;-1;4243.875;1;99499.17;0.982381883;0.9949917
09:26.8;0.0853698;0.372769;-1;4257.505;1;99512.8;0.985536987;0.995128
10:34.1;0.0699795;0.424365;-1;4260.195;1;99515.49;0.986159674;0.9951549
11:41.2;0.0913228;0.355651;-1;4245.005;1;99500.3;0.982643458;0.995003
12:48.4;0.118845;0.291426;-1;4245.005;1;99500.3;0.982643458;0.995003
13:55.5;0.0990547;0.335345;-1;4245.005;1;99500.3;0.982643458;0.995003
15:02.6;0.0807173;0.387166;-1;4261.995;1;99517.29;0.986576342;0.9951729
16:09.8;0.10465;0.32185;-1;4261.995;1;99517.29;0.986576342;0.9951729
17:17.2;0.135318;0.2617;-1;4263.105;1;99518.4;0.986833288;0.995184
18:24.5;0.172161;0.21057;-1;4264.58;1;99519.875;0.987174724;0.99519875
19:31.7;0.214706;0.168668;-1;4260.125;1;99515.42;0.98614347;0.9951542
20:39.1;0.175587;0.206632;-1;4251.005;1;99506.3;0.984032352;0.995063
21:46.4;0.140617;0.253183;-1;4262.31;1;99517.605;0.986649259;0.99517605
22:53.7;0.112927;0.303499;-1;4264.465;1;99519.76;0.987148104;0.9951976
24:00.9;0.143177;0.249229;-1;4264.83;1;99520.125;0.987232595;0.99520125
25:08.2;0.181277;0.200342;-1;4260.415;1;99515.71;0.9862106;0.9951571
